ARH,38.5,2022-06-06 17:20:56.693520
ARH,38.5,2022-06-06 17:21:07.246916
ARH,38.5,2022-06-06 17:21:17.497758
ARH,38.4,2022-06-06 17:21:28.048371
ARH,38.5,2022-06-06 17:21:38.514085
ARH,38.5,2022-06-06 17:21:48.745327
ARH,38.4,2022-06-06 17:21:59.279355
ARH,38.5,2022-06-06 17:25:16.918542
ARH,38.5,2022-06-06 17:25:27.373050
ARH,38.5,2022-06-06 17:25:37.620283
ARH,38.4,2022-06-06 17:25:48.089868
ARH,38.4,2022-06-06 17:25:58.595345
ARH,38.5,2022-06-06 17:26:09.021637
ARH,38.5,2022-06-06 17:26:19.249596
ARH,38.4,2022-06-06 17:26:29.754772
ARH,38.5,2022-06-06 17:26:40.193514
ARH,38.5,2022-06-06 17:26:50.406739
ARH,38.5,2022-06-06 17:27:00.882929
ARH,38.5,2022-06-06 17:27:11.367014
ARH,38.5,2022-06-06 17:27:21.754711
ARH,38.5,2022-06-06 17:27:32.189002
ARH,38.5,2022-06-06 17:27:42.636548
ARH,38.5,2022-06-06 17:27:52.917892
ARH,38.5,2022-06-06 17:28:03.390702
ARH,38.5,2022-06-06 17:28:13.768960
ARH,38.4,2022-06-06 17:28:24.206466
ARH,38.5,2022-06-06 17:28:34.662959
ARH,38.5,2022-06-06 17:28:44.882034
ARH,38.4,2022-06-06 17:28:55.323539
ARH,38.5,2022-06-06 17:29:05.741137
ARH,38.5,2022-06-06 17:29:16.223585
ARH,38.5,2022-06-06 17:29:26.658015
ARH,38.4,2022-06-06 17:29:36.882770
ARH,38.4,2022-06-06 17:29:47.317304
ARH,38.4,2022-06-06 17:29:57.712734
ARH,38.4,2022-06-06 17:30:08.084470
ARH,38.5,2022-06-06 17:30:18.496112
ARH,38.5,2022-06-06 17:30:28.968742
ARH,38.4,2022-06-06 17:30:39.446873
ARH,38.5,2022-06-06 17:30:49.787102
ARH,38.5,2022-06-06 17:31:00.219805
ARH,38.5,2022-06-06 17:31:10.703555
ARH,38.5,2022-06-06 17:31:20.922308
ARH,38.4,2022-06-06 17:31:31.343792
ARH,38.5,2022-06-06 17:31:41.754469
ARH,38.5,2022-06-06 17:31:52.211837
ARH,38.5,2022-06-06 17:32:02.637542
ARH,38.5,2022-06-06 17:32:13.047380
ARH,38.4,2022-06-06 17:32:23.511957
ARH,38.5,2022-06-06 17:32:33.897126
ARH,38.5,2022-06-06 17:32:44.322569
ARH,38.5,2022-06-06 17:32:54.761224
ARH,38.5,2022-06-06 17:33:04.959399
ARH,38.5,2022-06-06 17:33:15.407899
ARH,38.5,2022-06-06 17:33:25.822459
ARH,38.5,2022-06-06 17:33:36.207438
ARH,38.5,2022-06-06 17:33:46.694892
ARH,38.4,2022-06-06 17:33:57.144197
ARH,38.5,2022-06-06 17:34:07.540619
ARH,38.4,2022-06-06 17:34:18.008942
ARH,38.5,2022-06-06 17:34:28.203517
ARH,38.5,2022-06-06 17:34:38.665764
ARH,38.5,2022-06-06 17:34:49.147741
ARH,38.5,2022-06-06 17:34:59.608809
ARH,38.5,2022-06-06 17:35:09.836658
ARH,38.5,2022-06-06 17:35:20.239235
ARH,38.4,2022-06-06 17:35:30.722230
ARH,38.5,2022-06-06 17:35:41.182736
ARH,38.5,2022-06-06 17:35:51.625897
ARH,38.5,2022-06-06 17:36:02.095410
ARH,38.5,2022-06-06 17:36:12.320976
ARH,38.5,2022-06-06 17:36:22.759926
ARH,38.5,2022-06-06 17:36:33.220321
ARH,38.5,2022-06-06 17:36:43.502948
ARH,38.5,2022-06-06 17:36:53.979029
ARH,38.5,2022-06-06 17:37:04.529227
ARH,38.5,2022-06-06 17:37:14.941076
ARH,38.5,2022-06-06 17:37:25.115413
ARH,38.5,2022-06-06 17:37:35.638919
ARH,38.5,2022-06-06 17:37:46.074373
ARH,38.5,2022-06-06 17:37:56.543973
ARH,38.5,2022-06-06 17:38:06.756161
ARH,38.5,2022-06-06 17:38:17.214581
ARH,38.5,2022-06-06 17:38:27.683136
ARH,38.5,2022-06-06 17:38:37.994570
ARH,38.5,2022-06-06 17:38:48.431832
ARH,38.5,2022-06-06 17:38:58.939239
ARH,38.5,2022-06-06 17:39:09.148101
ARH,38.5,2022-06-06 17:39:19.691151
ARH,38.5,2022-06-06 17:39:29.969408
ARH,38.5,2022-06-06 17:39:40.451413
ARH,38.5,2022-06-06 17:39:50.951051
ARH,38.5,2022-06-06 17:40:01.369266
ARH,38.5,2022-06-06 17:40:11.743963
ARH,38.5,2022-06-06 17:40:22.216217
ARH,38.5,2022-06-06 17:40:32.635344
ARH,38.5,2022-06-06 17:40:42.829425
ARH,38.5,2022-06-06 17:40:53.354680
ARH,38.5,2022-06-06 17:41:03.623569
ARH,38.5,2022-06-06 17:41:14.123396
ARH,38.5,2022-06-06 17:41:24.635972
ARH,38.5,2022-06-06 17:41:34.811581
ARH,38.6,2022-06-06 17:41:45.331060
ARH,38.5,2022-06-06 17:41:55.845078
ARH,38.6,2022-06-06 17:42:06.247763
ARH,38.6,2022-06-06 17:42:16.421567
ARH,38.6,2022-06-06 17:42:26.897373
ARH,38.6,2022-06-06 17:42:37.313304
ARH,38.6,2022-06-06 17:42:47.721562
ARH,38.6,2022-06-06 17:42:58.237333
ARH,38.6,2022-06-06 17:43:08.689041
ARH,38.6,2022-06-06 17:43:18.925930
ARH,38.5,2022-06-06 17:43:29.400953
ARH,38.6,2022-06-06 17:43:39.867446
ARH,38.6,2022-06-06 17:43:50.075849
ARH,38.6,2022-06-06 17:44:00.649843
ARH,38.6,2022-06-06 17:44:11.139610
ARH,38.6,2022-06-06 17:44:21.382715
ARH,38.6,2022-06-06 17:44:31.886445
ARH,38.6,2022-06-06 17:44:42.326211
ARH,38.6,2022-06-06 17:44:52.535726
ARH,38.6,2022-06-06 17:45:03.061531
ARH,38.6,2022-06-06 17:45:13.291309
ARH,38.6,2022-06-06 17:45:23.777896
ARH,38.6,2022-06-06 17:45:34.332175
ARH,38.6,2022-06-06 17:45:44.514437
ARH,38.6,2022-06-06 17:45:55.085198
ARH,38.6,2022-06-06 17:46:05.321342
ARH,38.6,2022-06-06 17:46:15.811244
ARH,38.6,2022-06-06 17:46:26.280930
ARH,38.6,2022-06-06 17:46:36.671808
ARH,38.6,2022-06-06 17:46:47.152552
ARH,38.6,2022-06-06 17:46:57.370188
ARH,38.6,2022-06-06 17:47:07.872469
ARH,38.6,2022-06-06 17:47:18.389997
ARH,38.6,2022-06-06 17:47:28.822495
ARH,38.6,2022-06-06 17:47:39.016602
ARH,38.6,2022-06-06 17:47:49.539804
ARH,38.6,2022-06-06 17:47:59.811084
ARH,38.7,2022-06-06 17:48:10.237510
ARH,38.6,2022-06-06 17:48:20.672786
ARH,38.7,2022-06-06 17:48:31.173538
ARH,38.7,2022-06-06 17:48:41.400477
ARH,38.7,2022-06-06 17:48:51.859524
ARH,38.7,2022-06-06 17:49:02.274321
ARH,38.7,2022-06-06 17:49:12.713977
ARH,38.6,2022-06-06 17:49:23.145354
ARH,38.6,2022-06-06 17:49:33.437523
ARH,38.7,2022-06-06 17:49:43.972906
ARH,38.7,2022-06-06 17:49:54.255812
ARH,38.6,2022-06-06 17:50:04.730252
ARH,38.6,2022-06-06 17:50:15.247526
ARH,38.6,2022-06-06 17:50:25.470443
ARH,38.7,2022-06-06 17:50:36.031186
ARH,38.6,2022-06-06 17:50:46.324169
ARH,38.7,2022-06-06 17:50:56.762479
ARH,38.6,2022-06-06 17:51:07.317866
ARH,38.7,2022-06-06 17:51:17.531855
ARH,38.6,2022-06-06 17:51:27.978901
ARH,38.7,2022-06-06 17:51:38.419037
ARH,38.6,2022-06-06 17:51:48.897401
ARH,38.6,2022-06-06 17:51:59.125485
ARH,38.7,2022-06-06 17:52:09.595562
ARH,38.7,2022-06-06 17:52:20.061704
ARH,38.7,2022-06-06 17:52:30.462540
ARH,38.7,2022-06-06 17:52:40.904643
ARH,38.7,2022-06-06 17:52:51.293269
ARH,38.7,2022-06-06 17:53:01.706822
ARH,38.7,2022-06-06 17:53:12.061035
ARH,38.7,2022-06-06 17:53:22.496679
ARH,38.7,2022-06-06 17:53:32.969446
ARH,38.7,2022-06-06 17:53:43.137156
ARH,38.7,2022-06-06 17:53:53.624284
ARH,38.7,2022-06-06 17:54:04.069000
ARH,38.7,2022-06-06 17:54:14.573140
ARH,38.7,2022-06-06 17:54:24.766812
ARH,38.7,2022-06-06 17:54:35.161853
ARH,38.7,2022-06-06 17:54:45.650599
ARH,38.7,2022-06-06 17:54:56.079943
ARH,38.7,2022-06-06 17:55:06.577069
ARH,38.7,2022-06-06 17:55:17.047809
ARH,38.7,2022-06-06 17:55:27.249863
ARH,38.7,2022-06-06 17:55:37.699285
ARH,38.7,2022-06-06 17:55:48.239219
ARH,38.7,2022-06-06 17:55:58.414042
ARH,38.7,2022-06-06 17:56:08.872471
ARH,38.7,2022-06-06 17:56:19.350514
ARH,38.7,2022-06-06 17:56:29.885036
ARH,38.7,2022-06-06 17:56:40.044190
ARH,38.7,2022-06-06 17:56:50.507418
ARH,38.7,2022-06-06 17:57:00.934931
ARH,38.7,2022-06-06 17:57:11.407323
ARH,38.7,2022-06-06 17:57:21.882891
ARH,38.7,2022-06-06 17:57:32.066641
ARH,38.7,2022-06-06 17:57:42.520427
ARH,38.7,2022-06-06 17:57:52.991924
ARH,38.7,2022-06-06 17:58:03.390243
ARH,38.7,2022-06-06 17:58:13.905289
ARH,38.7,2022-06-06 17:58:24.263986
ARH,38.7,2022-06-06 17:58:34.699073
ARH,38.7,2022-06-06 17:58:44.875099
ARH,38.7,2022-06-06 17:58:55.286143
ARH,38.7,2022-06-06 17:59:05.743800
ARH,38.7,2022-06-06 17:59:16.188499
ARH,38.7,2022-06-06 17:59:26.673427
ARH,38.7,2022-06-06 17:59:37.113190
ARH,38.7,2022-06-06 17:59:47.545134
ARH,38.7,2022-06-06 17:59:57.756139
ARH,38.7,2022-06-06 18:00:08.213004
ARH,38.7,2022-06-06 18:00:18.648004
ARH,38.7,2022-06-06 18:00:29.105852
ARH,38.7,2022-06-06 18:00:39.553506
ARH,38.7,2022-06-06 18:00:49.762674
ARH,38.7,2022-06-06 18:01:00.247177
ARH,38.7,2022-06-06 18:01:10.633180
ARH,38.7,2022-06-06 18:01:21.086146
ARH,38.7,2022-06-06 18:01:31.612002
ARH,38.7,2022-06-06 18:01:41.762541
ARH,38.7,2022-06-06 18:01:52.198546
ARH,38.7,2022-06-06 18:02:02.598993
ARH,38.7,2022-06-06 18:02:13.098670
ARH,38.7,2022-06-06 18:02:23.633417
ARH,38.7,2022-06-06 18:02:34.027517
ARH,38.7,2022-06-06 18:02:44.194412
ARH,38.7,2022-06-06 18:02:54.706791
ARH,38.7,2022-06-06 18:03:05.154950
ARH,38.7,2022-06-06 18:03:15.545588
ARH,38.7,2022-06-06 18:03:26.026650
ARH,38.7,2022-06-06 18:03:36.445796
ARH,38.7,2022-06-06 18:03:46.625689
ARH,38.7,2022-06-06 18:03:57.135030
ARH,38.7,2022-06-06 18:04:07.566874
ARH,38.7,2022-06-06 18:04:18.065541
ARH,38.7,2022-06-06 18:04:28.467163
ARH,38.7,2022-06-06 18:04:38.634146
ARH,38.7,2022-06-06 18:04:49.124863
ARH,38.7,2022-06-06 18:04:59.612541
ARH,38.7,2022-06-06 18:05:10.099282
ARH,38.7,2022-06-06 18:05:20.284851
ARH,38.7,2022-06-06 18:05:30.935090
ARH,38.7,2022-06-06 18:05:41.111071
ARH,38.7,2022-06-06 18:05:51.564022
ARH,38.7,2022-06-06 18:06:01.923003
ARH,38.7,2022-06-06 18:06:12.341175
ARH,38.7,2022-06-06 18:06:22.770729
ARH,38.7,2022-06-06 18:06:33.179802
ARH,38.7,2022-06-06 18:06:43.639394
ARH,38.7,2022-06-06 18:06:54.118003
ARH,38.7,2022-06-06 18:07:04.538009
ARH,38.7,2022-06-06 18:07:14.713572
ARH,38.7,2022-06-06 18:07:25.206985
